utc	sat_x_km	sat_y_km	sat_z_km	sun_x_km	sun_y_km	sun_z_km	moon_x_km	moon_y_km	moon_z_km
2033-01-08 03:10:40	-6869.95	792.69	417.09	44678726	-128593279	-55741178	355158.4	100539.9	49083.5
2033-01-08 03:19:57	-6102.64	-3278.41	91.73	44694808	-128588589	-55739146	355001.6	101076	49260.6
2033-01-08 03:29:14	-3139.78	-6170.02	-266.72	44710890	-128583897	-55737113	354844	101611.8	49437.7
2033-01-08 03:38:31	952.69	-6841.87	-528.96	44726971	-128579204	-55735080	354685.5	102147.4	49614.6
2033-01-08 03:47:49	4702.44	-5052.24	-600.39	44743051	-128574509	-55733046	354526.1	102682.7	49791.5
2033-01-08 03:57:06	6760.42	-1445.01	-455.24	44759131	-128569813	-55731011	354365.9	103217.8	49968.2
2033-01-08 04:06:23	6386.22	2682.06	-145.88	44775210	-128565115	-55728975	354204.8	103752.6	50144.7
2033-01-08 04:15:40	3714.46	5844.2	216.1	44791289	-128560415	-55726939	354042.9	104287.2	50321.2
2033-01-08 04:24:57	-293.67	6903.78	500.13	44807367	-128555714	-55724902	353880.1	104821.5	50497.5
2033-01-08 04:34:14	-4196.17	5479.62	603.75	44823445	-128551011	-55722864	353716.4	105355.5	50673.7
2033-01-08 04:43:32	-6589.04	2084.09	489.58	44839522	-128546306	-55720825	353551.9	105889.3	50849.8
2033-01-08 04:52:49	-6611.39	-2061.2	198.81	44855598	-128541600	-55718786	353386.5	106422.9	51025.7
2033-01-08 05:02:06	-4255.17	-5464.91	-163.68	44871674	-128536892	-55716746	353220.2	106956.1	51201.6
2033-01-08 05:11:23	-368.06	-6902.53	-467.13	44887749	-128532182	-55714705	353053.1	107489.2	51377.3
2033-01-08 05:20:40	3651.49	-5856.85	-602.07	44903823	-128527471	-55712664	352885.1	108021.9	51552.9
2033-01-08 05:29:58	6357.38	-2704.09	-519.83	44919897	-128522757	-55710622	352716.3	108554.4	51728.3
2033-01-08 05:39:15	6776.09	1421.49	-250.08	44935971	-128518043	-55708579	352546.6	109086.7	51903.7
2033-01-08 05:48:32	4756.98	5035.64	109.89	44952044	-128513326	-55706535	352376	109618.6	52078.9
2033-01-08 05:57:49	1026.44	6838.12	430.21	44968116	-128508608	-55704491	352204.6	110150.3	52254
2033-01-08 06:07:06	-3073.4	6180.48	595.35	44984187	-128503889	-55702446	352032.3	110681.8	52428.9
2033-01-08 06:16:23	-6067.55	3299.32	545.73	45000258	-128499167	-55700400	351859.2	111212.9	52603.7
2033-01-08 06:25:41	-6878.81	-768.8	299.25	45016329	-128494444	-55698354	351685.2	111743.8	52778.4
2033-01-08 06:34:58	-5215.28	-4560.3	-55.17	45032399	-128489720	-55696307	351510.4	112274.4	52953
2033-01-08 06:44:15	-1675.45	-6711.15	-389.7	45048468	-128484993	-55694259	351334.7	112804.8	53127.4
2033-01-08 06:53:32	2467.18	-6447.55	-583.64	45064536	-128480266	-55692210	351158.1	113334.9	53301.7
2033-01-08 07:02:49	5722.22	-3864.36	-567.06	45080604	-128475536	-55690161	350980.7	113864.7	53475.9
2033-01-08 07:12:07	6918.6	109.09	-345.92	45096672	-128470805	-55688111	350802.5	114394.2	53650
2033-01-08 07:21:24	5625.89	4043.26	0	45112739	-128466072	-55686060	350623.4	114923.4	53823.9
2033-01-08 07:30:41	2309.15	6522.79	345.92	45128805	-128461337	-55684008	350443.4	115452.4	53997.7
2033-01-08 07:39:58	-1838.37	6655.63	567.06	45144871	-128456601	-55681956	350262.6	115981.1	54171.4
2033-01-08 07:49:15	-5324.53	4394.01	583.64	45160936	-128451863	-55679903	350080.9	116509.5	54344.9
2033-01-08 07:58:32	-6895.1	551.6	389.7	45177000	-128447123	-55677850	349898.4	117037.6	54518.3
2033-01-08 08:07:50	-5985.05	-3489.24	55.17	45193064	-128442382	-55675795	349715.1	117565.5	54691.5
2033-01-08 08:17:07	-2921.75	-6274.74	-299.25	45209127	-128437639	-55673740	349530.9	118093	54864.7
2033-01-08 08:26:24	1192.72	-6802.81	-545.73	45225190	-128432895	-55671684	349345.8	118620.3	55037.7
2033-01-08 08:35:41	4878.11	-4883.46	-595.35	45241252	-128428148	-55669628	349159.9	119147.3	55210.5
2033-01-08 08:44:58	6808.53	-1207.22	-430.21	45257314	-128423400	-55667571	348973.1	119674	55383.3
2033-01-08 08:54:15	6289.46	2903.3	-109.89	45273374	-128418651	-55665513	348785.5	120200.4	55555.9
2033-01-08 09:03:33	3507.63	5969.3	250.08	45289435	-128413900	-55663454	348597.1	120726.5	55728.3
2033-01-08 09:12:50	-536.15	6887.73	519.83	45305494	-128409147	-55661394	348407.8	121252.3	55900.7
2033-01-08 09:22:07	-4387.07	5328.2	602.07	45321554	-128404392	-55659334	348217.6	121777.8	56072.9
2033-01-08 09:31:24	-6659.67	1851.78	467.13	45337612	-128399636	-55657274	348026.6	122303.1	56244.9
2033-01-08 09:40:41	-6536.35	-2290.82	163.68	45353670	-128394878	-55655212	347834.8	122828	56416.8
2033-01-08 09:49:59	-4061.45	-5609.25	-198.81	45369727	-128390119	-55653150	347642.1	123352.6	56588.6
2033-01-08 09:59:16	-125.35	-6909.64	-489.58	45385784	-128385358	-55651087	347448.6	123877	56760.3
2033-01-08 10:08:33	3855.87	-5724.19	-603.75	45401840	-128380595	-55649023	347254.3	124401	56931.8
2033-01-08 10:17:50	6449.89	-2479.38	-500.13	45417896	-128375830	-55646959	347059.1	124924.8	57103.2
2033-01-08 10:27:07	6723.46	1657.4	-216.1	45433951	-128371064	-55644893	346863	125448.2	57274.4
2033-01-08 10:36:24	4578.13	5197.89	145.88	45450005	-128366297	-55642828	346666.1	125971.3	57445.5
2033-01-08 10:45:42	785.72	6868.33	455.24	45466059	-128361527	-55640761	346468.4	126494.2	57616.5
2033-01-08 10:54:59	-3289.39	6067.78	600.39	45482112	-128356756	-55638694	346269.8	127016.7	57787.3
2033-01-08 11:04:16	-6181.1	3084.27	528.96	45498164	-128351983	-55636626	346070.4	127538.9	57958
2033-01-08 11:13:33	-6849.06	-1008.84	266.72	45514216	-128347209	-55634557	345870.2	128060.8	58128.5
2033-01-08 11:22:50	-5052.95	-4738.98	-91.73	45530268	-128342433	-55632487	345669.1	128582.4	58298.9
2033-01-08 11:32:08	-1438.92	-6764.18	-417.09	45546318	-128337655	-55630417	345467.2	129103.7	58469.2
2033-01-08 11:41:25	2692.8	-6355.86	-592	45562368	-128332876	-55628346	345264.5	129624.7	58639.3
2033-01-08 11:50:42	5855.76	-3660.93	-553.35	45578418	-128328095	-55626275	345060.9	130145.4	58809.3
2033-01-08 11:59:59	6912.02	351.06	-315.1	45594467	-128323312	-55624202	344856.5	130665.7	58979.1
2033-01-08 12:09:16	5481.55	4236.72	36.81	45610515	-128318528	-55622129	344651.2	131185.8	59148.8
2033-01-08 12:18:33	2078.98	6598.14	375.45	45626563	-128313742	-55620056	344445.1	131705.5	59318.3
2033-01-08 12:27:51	-2071.57	6585.77	578.65	45642610	-128308954	-55617981	344238.2	132224.9	59487.7
2033-01-08 12:37:08	-5476.85	4204.07	573.12	45658657	-128304165	-55615906	344030.4	132744	59657
2033-01-08 12:46:25	-6911.75	309.91	360.85	45674703	-128299374	-55613830	343821.9	133262.7	59826.1
2033-01-08 12:55:42	-5860.03	-3695.72	18.41	45690748	-128294581	-55611753	343612.4	133781.2	59995.1
2033-01-08 13:04:59	-2700.04	-6371.74	-330.67	45706793	-128289787	-55609676	343402.2	134299.3	60163.9
2033-01-08 13:14:17	1431.36	-6755.42	-560.47	45722837	-128284991	-55607598	343191.1	134817.1	60332.6
2033-01-08 13:23:34	5047.82	-4708.74	-588.09	45738880	-128280193	-55605519	342979.2	135334.6	60501.2
2033-01-08 13:32:51	6848.26	-968.03	-403.58	45754923	-128275394	-55603440	342766.5	135851.7	60669.5
2033-01-08 13:42:08	6184.91	3120.91	-73.49	45770966	-128270593	-55601359	342552.9	136368.6	60837.8
2033-01-08 13:51:25	3296.41	6087.04	283.12	45787007	-128265790	-55599278	342338.5	136885.1	61005.9
2033-01-08 14:00:42	-778.04	6863.25	537.59	45803048	-128260986	-55597197	342123.3	137401.2	61173.9
2033-01-08 14:10:00	-4572.61	5170.3	598.15	45819089	-128256180	-55595114	341907.2	137917.1	61341.7
2033-01-08 14:19:17	-6722.11	1617.27	442.93	45835129	-128251373	-55593031	341690.4	138432.6	61509.3
2033-01-08 14:28:34	-6453.22	-2517.57	127.94	45851168	-128246564	-55590947	341472.7	138947.7	61676.8
2033-01-08 14:37:51	-3862.65	-5746.66	-233.2	45867207	-128241753	-55588863	341254.1	139462.6	61844.2
2033-01-08 14:47:08	117.59	-6908.29	-510.22	45883245	-128236940	-55586778	341034.8	139977.1	62011.4
2033-01-08 14:56:25	4055.56	-5584.55	-603.19	45899282	-128232126	-55584692	340814.6	140491.2	62178.5
2033-01-08 15:05:43	6534.48	-2251.7	-478.58	45915319	-128227310	-55582605	340593.6	141005.1	62345.4
2033-01-08 15:15:00	6662.51	1891.21	-181.33	45931356	-128222493	-55580518	340371.8	141518.6	62512.2
2033-01-08 15:24:17	4393.57	5353.71	181.33	45947391	-128217674	-55578429	340149.2	142031.7	62678.8
2033-01-08 15:33:34	543.95	6890.11	478.58	45963426	-128212853	-55576341	339925.8	142544.5	62845.3
2033-01-08 15:42:51	-3501.39	5947.69	603.19	45979461	-128208030	-55574251	339701.5	143057	63011.6
2033-01-08 15:52:09	-6287.06	2865.51	510.22	45995495	-128203206	-55572161	339476.4	143569.1	63177.8
2033-01-08 16:01:26	-6810.86	-1247.57	233.2	46011528	-128198381	-55570070	339250.5	144080.9	63343.8
2033-01-08 16:10:43	-4884.32	-4911.78	-127.94	46027561	-128193553	-55567978	339023.8	144592.3	63509.6
2033-01-08 16:20:00	-1200.54	-6808.9	-442.93	46043593	-128188724	-55565886	338796.2	145103.4	63675.3
2033-01-08 16:29:17	2915.18	-6256.4	-598.15	46059624	-128183893	-55563792	338567.8	145614.2	63840.9
2033-01-08 16:38:34	5982.13	-3453.08	-537.59	46075655	-128179061	-55561699	338338.7	146124.5	64006.3
2033-01-08 16:47:52	6896.91	592.52	-283.12	46091685	-128174227	-55559604	338108.7	146634.6	64171.6
2033-01-08 16:57:09	5330.4	4424.93	73.49	46107715	-128169391	-55557509	337877.9	147144.3	64336.7
2033-01-08 17:06:26	1846.17	6665.39	403.58	46123744	-128164554	-55555413	337646.3	147653.6	64501.6
2033-01-08 17:15:43	-2302.28	6507.86	588.09	46139772	-128159715	-55553316	337413.8	148162.6	64666.4
2033-01-08 17:25:00	-5622.46	4009.04	560.47	46155800	-128154874	-55551218	337180.6	148671.2	64831
2033-01-08 17:34:18	-6919.87	67.92	330.67	46171827	-128150032	-55549120	336946.5	149179.5	64995.5
2033-01-08 17:43:35	-5727.73	-3897.61	-18.41	46187854	-128145188	-55547021	336711.7	149687.4	65159.8
2033-01-08 17:52:52	-2474.92	-6460.89	-360.85	46203880	-128140342	-55544922	336476	150195	65324
2033-01-08 18:02:09	1668.31	-6699.76	-573.12	46219905	-128135495	-55542821	336239.5	150702.2	65488
2033-01-08 18:11:26	5211.35	-4528.3	-578.65	46235930	-128130646	-55540720	336002.2	151209	65651.9
2033-01-08 18:20:43	6879.54	-727.73	-375.45	46251954	-128125796	-55538619	335764.1	151715.5	65815.6
2033-01-08 18:30:01	6072.68	3334.63	-36.81	46267978	-128120944	-55536516	335525.2	152221.6	65979.1
2033-01-08 18:39:18	3081.05	6197.29	315.1	46284001	-128116090	-55534413	335285.5	152727.3	66142.5
2033-01-08 18:48:35	-1019.06	6830.37	553.35	46300023	-128111234	-55532309	335044.9	153232.7	66305.7
2033-01-08 18:57:52	-4752.57	5006.12	592	46316045	-128106377	-55530204	334803.6	153737.7	66468.8
2033-01-08 19:07:09	-6776.27	1380.86	417.09	46332066	-128101518	-55528099	334561.5	154242.4	66631.7
2033-01-08 19:16:26	-6362.09	-2741.16	91.73	46348086	-128096658	-55525993	334318.5	154746.7	66794.4
2033-01-08 19:25:44	-3659.02	-5876.99	-266.72	46364106	-128091795	-55523886	334074.8	155250.6	66957
2033-01-08 19:35:01	360.47	-6898.47	-528.96	46380126	-128086932	-55521779	333830.2	155754.1	67119.4
2033-01-08 19:44:18	4250.29	-5438.12	-600.39	46396144	-128082066	-55519671	333584.9	156257.3	67281.7
2033-01-08 19:53:35	6611.02	-2021.34	-455.24	46412162	-128077199	-55517562	333338.8	156760.1	67443.8
2033-01-08 20:02:52	6593.31	2122.63	-145.88	46428180	-128072330	-55515452	333091.8	157262.5	67605.8
2033-01-08 20:12:10	4203.53	5502.93	216.1	46444197	-128067460	-55513342	332844.1	157764.5	67767.5
2033-01-08 20:21:27	301.44	6903.45	500.13	46460213	-128062588	-55511231	332595.5	158266.2	67929.2
2033-01-08 20:30:44	-3709.13	5820.35	603.75	46476228	-128057714	-55509119	332346.2	158767.5	68090.6
2033-01-08 20:40:01	-6385.28	2643.3	489.58	46492243	-128052839	-55507006	332096	159268.4	68251.9
2033-01-08 20:49:18	-6764.22	-1484.69	198.81	46508258	-128047962	-55504893	331845.1	159769	68413.1
2033-01-08 20:58:35	-4709.61	-5078.52	-163.68	46524272	-128043083	-55502779	331593.4	160269.1	68574
2033-01-08 21:07:53	-960.6	-6845.26	-467.13	46540285	-128038203	-55500665	331340.8	160768.9	68734.8
2033-01-08 21:17:10	3134.02	-6149.31	-602.07	46556297	-128033321	-55498549	331087.5	161268.3	68895.5
2033-01-08 21:26:27	6101.14	-3241.06	-519.83	46572309	-128028437	-55496433	330833.4	161767.3	69056
2033-01-08 21:35:44	6873.27	833.19	-250.08	46588321	-128023552	-55494316	330578.5	162265.9	69216.3
2033-01-08 21:45:01	5172.61	4607.66	109.89	46604331	-128018665	-55492199	330322.8	162764.1	69376.4
2033-01-08 21:54:19	1611	6724.45	430.21	46620342	-128013776	-55490081	330066.3	163262	69536.4
2033-01-08 22:03:36	-2530.22	6422	595.35	46636351	-128008886	-55487962	329809	163759.4	69696.2
2033-01-08 22:12:53	-5761.17	3809.15	545.73	46652360	-128003994	-55485842	329550.9	164256.5	69855.9
2033-01-08 22:22:10	-6919.44	-174.08	299.25	46668368	-127999101	-55483722	329292	164753.2	70015.4
2033-01-08 22:31:27	-5588.32	-4094.66	-55.17	46684376	-127994206	-55481600	329032.4	165249.4	70174.7
2033-01-08 22:40:44	-2246.68	-6542.11	-389.7	46700383	-127989309	-55479479	328771.9	165745.3	70333.9
2033-01-08 22:50:02	1903.27	-6635.93	-583.64	46716389	-127984410	-55477356	328510.7	166240.8	70492.9
2033-01-08 22:59:19	5368.5	-4342.38	-567.06	46732395	-127979510	-55475233	328248.7	166735.9	70651.7
2033-01-08 23:08:36	6902.33	-486.61	-345.92	46748400	-127974608	-55473109	327985.9	167230.6	70810.3
2033-01-08 23:17:53	5952.92	3544.2	0	46764405	-127969705	-55470984	327722.3	167724.9	70968.8
2033-01-08 23:27:10	2861.82	6299.91	345.92	46780409	-127964800	-55468859	327457.9	168218.8	71127.1
2033-01-08 23:36:28	-1258.88	6789.13	567.06	46796412	-127959893	-55466733	327192.8	168712.3	71285.3
2033-01-08 23:45:45	-4926.71	4835.85	583.64	46812415	-127954984	-55464606	326926.8	169205.4	71443.3
2033-01-08 23:55:02	-6822.07	1142.83	389.7	46828417	-127950074	-55462478	326660.1	169698.2	71601.1
2033-01-09 00:04:19	-6263.07	-2961.33	55.17	46844419	-127945163	-55460350	326392.6	170190.5	71758.7
2033-01-09 00:13:36	-3450.81	-6000.08	-299.25	46860420	-127940249	-55458221	326124.3	170682.3	71916.2
2033-01-09 00:22:53	602.97	-6880.2	-545.73	46876420	-127935334	-55456091	325855.3	171173.8	72073.5
2033-01-09 00:32:11	4439.84	-5285.07	-595.35	46892420	-127930418	-55453961	325585.4	171664.9	72230.6
2033-01-09 00:41:28	6679.41	-1788.57	-430.21	46908419	-127925499	-55451830	325314.8	172155.6	72387.5
2033-01-09 00:50:45	6515.94	2351.38	-109.89	46924417	-127920579	-55449698	325043.4	172645.9	72544.3
2033-01-09 01:00:02	4008.24	5645.36	250.08	46940415	-127915658	-55447565	324771.2	173135.7	72700.9
2033-01-09 01:09:19	58.48	6908.32	519.83	46956412	-127910735	-55445432	324498.3	173625.2	72857.4
2033-01-09 01:18:36	-3912.34	5685.92	602.07	46972409	-127905810	-55443298	324224.5	174114.2	73013.6
2033-01-09 01:27:54	-6475.65	2417.93	467.13	46988405	-127900883	-55441164	323950	174602.8	73169.7
2033-01-09 01:37:11	-6709.22	-1719.93	163.68	47004400	-127895955	-55439028	323674.8	175091.1	73325.7
2033-01-09 01:46:28	-4529.02	-5238.99	-198.81	47020395	-127891025	-55436892	323398.7	175578.8	73481.4
2033-01-09 01:55:45	-719.41	-6873.23	-489.58	47036389	-127886093	-55434755	323121.9	176066.2	73637
2033-01-09 02:05:02	3349.05	-6034.73	-603.75	47052382	-127881160	-55432618	322844.3	176553.2	73792.4
2033-01-09 02:14:20	6212.64	-3025.15	-500.13	47068375	-127876225	-55430479	322566	177039.7	73947.6
2033-01-09 02:23:37	6841.13	1072.76	-216.1	47084368	-127871289	-55428340	322286.8	177525.9	74102.6
2033-01-09 02:32:54	5008.39	4784.7	145.88	47100359	-127866351	-55426201	322006.9	178011.6	74257.5
2033-01-09 02:42:11	1373.77	6775.25	455.24	47116350	-127861411	-55424060	321726.3	178496.8	74412.2
2033-01-09 02:51:28	-2755.11	6328.31	600.39	47132341	-127856470	-55421919	321444.8	178981.7	74566.7
2033-01-09 03:00:45	-5892.8	3604.67	528.96	47148331	-127851527	-55419777	321162.6	179466.1	74721.1
2033-01-09 03:10:03	-6910.47	-415.79	266.72	47164320	-127846582	-55417635	320879.7	179950.2	74875.2
2033-01-09 03:19:20	-5441.96	-4286.63	-91.73	47180308	-127841636	-55415491	320595.9	180433.7	75029.2
2033-01-09 03:28:37	-2015.59	-6615.29	-417.09	47196296	-127836688	-55413347	320311.4	180916.9	75183
2033-01-09 03:37:54	2135.94	-6563.98	-592	47212283	-127831738	-55411203	320026.2	181399.6	75336.7
2033-01-09 03:47:11	5519.05	-4151.19	-553.35	47228270	-127826787	-55409057	319740.1	181881.9	75490.1
2033-01-09 03:56:29	6916.59	-244.97	-315.1	47244256	-127821834	-55406911	319453.4	182363.8	75643.4
2033-01-09 04:05:46	5825.76	3749.36	36.81	47260242	-127816879	-55404764	319165.8	182845.2	75796.5
2033-01-09 04:15:03	2638.99	6394.79	375.45	47276227	-127811923	-55402617	318877.5	183326.3	75949.4
2033-01-09 04:24:20	-1497.23	6739.59	578.65	47292211	-127806965	-55400468	318588.4	183806.8	76102.2
2033-01-09 04:33:37	-5094.81	4659.72	573.12	47308194	-127802005	-55398319	318298.6	184287	76254.7
2033-01-09 04:42:54	-6859.45	903.47	360.85	47324177	-127797044	-55396170	318008	184766.7	76407.1
2033-01-09 04:52:12	-6156.28	-3177.8	18.41	47340160	-127792081	-55394019	317716.7	185245.9	76559.3
2033-01-09 05:01:29	-3238.26	-6115.79	-330.67	47356141	-127787117	-55391868	317424.6	185724.8	76711.3
2033-01-09 05:10:46	844.8	-6853.52	-560.47	47372122	-127782151	-55389716	317131.8	186203.2	76863.2
2033-01-09 05:20:03	4623.95	-5125.6	-588.09	47388103	-127777183	-55387564	316838.2	186681.1	77014.8
2033-01-09 05:29:20	6739.57	-1553.68	-403.58	47404083	-127772213	-55385410	316543.8	187158.6	77166.3
2033-01-09 05:38:38	6430.5	2577.18	-73.49	47420062	-127767242	-55383256	316248.7	187635.7	77317.6
2033-01-09 05:47:55	3807.93	5780.84	283.12	47436041	-127762269	-55381102	315952.8	188112.4	77468.7
2033-01-09 05:57:12	-184.63	6904.74	537.59	47452019	-127757295	-55378946	315656.2	188588.5	77619.6
2033-01-09 06:06:29	-4110.79	5544.57	598.15	47467996	-127752319	-55376790	315358.8	189064.3	77770.4
2033-01-09 06:15:46	-6558.03	2189.66	442.93	47483973	-127747341	-55374633	315060.7	189539.6	77920.9
2033-01-09 06:25:03	-6645.9	-1952.99	127.94	47499949	-127742362	-55372476	314761.9	190014.4	78071.3
2033-01-09 06:34:21	-4342.78	-5393	-233.2	47515924	-127737381	-55370317	314462.3	190488.8	78221.5
2033-01-09 06:43:38	-477.25	-6892.78	-510.22	47531899	-127732398	-55368158	314161.9	190962.8	78371.5
2033-01-09 06:52:55	3560.01	-5912.79	-603.19	47547873	-127727414	-55365999	313860.8	191436.3	78521.3
2033-01-09 07:02:12	6316.5	-2805.59	-478.58	47563847	-127722428	-55363838	313558.9	191909.3	78671
2033-01-09 07:11:29	6800.52	1310.94	-181.33	47579820	-127717441	-55361677	313256.3	192381.9	78820.4
2033-01-09 07:20:46	4837.93	4955.82	181.33	47595792	-127712451	-55359515	312953	192854.1	78969.7
2033-01-09 07:30:04	1134.78	6817.76	478.58	47611764	-127707461	-55357353	312648.9	193325.8	79118.8
2033-01-09 07:39:21	-2976.65	6226.9	603.19	47627735	-127702468	-55355189	312344.1	193797	79267.7
2033-01-09 07:48:38	-6017.19	3395.83	510.22	47643706	-127697474	-55353025	312038.5	194267.8	79416.4
2033-01-09 07:57:55	-6892.94	-656.92	233.2	47659676	-127692478	-55350861	311732.2	194738.1	79564.9
2033-01-09 08:07:12	-5288.83	-4473.31	-127.94	47675645	-127687481	-55348695	311425.2	195208	79713.3
2033-01-09 08:16:30	-1781.94	-6680.35	-442.93	47691614	-127682481	-55346529	311117.4	195677.4	79861.4
2033-01-09 08:25:47	2366.05	-6484.03	-598.15	47707582	-127677481	-55344362	310808.9	196146.4	80009.4
2033-01-09 08:35:04	5662.83	-3954.99	-537.59	47723549	-127672478	-55342195	310499.6	196614.8	80157.2
2033-01-09 08:44:21	6922.31	-3.1	-283.12	47739516	-127667474	-55340026	310189.6	197082.9	80304.7
2033-01-09 08:53:38	5691.36	3949.88	73.49	47755482	-127662469	-55337857	309878.9	197550.4	80452.1
2033-01-09 09:02:55	2412.83	6481.82	403.58	47771447	-127657461	-55335688	309567.4	198017.5	80599.4
2033-01-09 09:12:13	-1733.79	6681.82	588.09	47787412	-127652452	-55333517	309255.2	198484.2	80746.4
2033-01-09 09:21:30	-5256.66	4477.94	560.47	47803376	-127647442	-55331346	308942.3	198950.3	80893.2
2033-01-09 09:30:47	-6888.36	663.07	330.67	47819340	-127642429	-55329174	308628.6	199416	81039.8
2033-01-09 09:40:04	-6041.85	-3390.32	-18.41	47835303	-127637415	-55327002	308314.2	199881.3	81186.3
2033-01-09 09:49:21	-3021.65	-6223.98	-360.85	47851265	-127632400	-55324828	307999.1	200346	81332.6
2033-01-09 09:58:39	1085.66	-6818.46	-573.12	47867227	-127627383	-55322654	307683.2	200810.3	81478.6
2033-01-09 10:07:56	4802.4	-4959.91	-578.65	47883188	-127622364	-55320480	307366.7	201274.1	81624.5
2033-01-09 10:17:13	6791.41	-1316.96	-375.45	47899149	-127617343	-55318304	307049.3	201737.5	81770.2
2033-01-09 10:26:30	6337.08	2799.76	-36.81	47915108	-127612321	-55316128	306731.3	202200.4	81915.7
2033-01-09 10:35:47	3602.86	5909.2	315.1	47931068	-127607297	-55313951	306412.5	202662.8	82061
2033-01-09 10:45:04	-427.58	6892.72	553.35	47947026	-127602272	-55311774	306093	203124.7	82206.1
2033-01-09 10:54:22	-4304.2	5396.47	592	47962984	-127597245	-55309595	305772.8	203586.1	82351
2033-01-09 11:03:39	-6632.33	1958.78	417.09	47978941	-127592216	-55307416	305451.9	204047.1	82495.7
2033-01-09 11:12:56	-6574.35	-2183.59	91.73	47994898	-127587186	-55305237	305130.2	204507.6	82640.3
2033-01-09 11:22:13	-4151.12	-5540.36	-266.72	48010854	-127582154	-55303056	304807.8	204967.6	82784.6
2033-01-09 11:31:30	-234.43	-6903.9	-528.96	48026810	-127577120	-55300875	304484.7	205427.2	82928.8
2033-01-09 11:40:48	3766.62	-5783.65	-600.39	48042764	-127572085	-55298693	304160.9	205886.2	83072.7
2033-01-09 11:50:05	6412.58	-2582.67	-455.24	48058719	-127567048	-55296511	303836.4	206344.8	83216.5
